"","squirrel_id","litter_id","grid","sex","byear","dyear","dateE","dateS","field_bdate","dam_id","sire_id","bcert","longevity","age_first_litter","litter_size","LBS","litters"
"21659",8344,NA,"JO","F",2007,2008,2008-06-01,2008-06-01,NA,NA,NA,"N",365,NA,NA,NA,NA
"21660",8374,NA,"CH","M",2007,2008,2008-06-05,2008-06-03,NA,NA,NA,"N",365,0,NA,0,0
"21661",8551,NA,"CH","F",2008,2008,2008-08-09,2008-06-03,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21662",8627,NA,"CH","F",2007,2008,2008-08-15,2008-06-03,NA,NA,NA,"N",365,NA,NA,NA,NA
"21663",8646,NA,"CH","M",2008,2008,2008-08-15,2008-06-03,NA,NA,NA,"Y",0,0,NA,0,0
"21664",8631,NA,"AG","F",2008,2008,2008-08-15,2008-06-04,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21665",8363,NA,"CH","M",2007,2008,2008-06-04,2008-06-04,NA,NA,NA,"N",365,0,NA,0,0
"21666",8364,NA,"CH","F",2007,2008,2008-06-04,2008-06-04,NA,NA,NA,"N",365,NA,NA,NA,NA
"21667",8442,NA,"LL","M",2008,2008,2008-06-20,2008-06-04,NA,NA,NA,"Y",0,0,NA,0,0
"21668",8528,NA,"LL","M",2008,2008,2008-07-24,2008-06-04,NA,NA,NA,"Y",0,0,NA,0,0
"21669",10464,NA,"AG","M",2007,2011,2011-07-09,2008-06-05,NA,NA,NA,"N",1460,1095,NA,1,1
"21670",8373,NA,"CH","F",2007,2008,2008-06-05,2008-06-05,NA,NA,NA,"N",365,NA,NA,NA,NA
"21671",8388,NA,"LL","F",2008,2008,2008-06-06,2008-06-06,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21672",10428,NA,"AG","M",2007,2009,2009-05-19,2008-06-12,NA,NA,NA,"N",730,0,NA,0,0
"21673",8486,NA,"AG","F",2008,2008,2008-07-05,2008-06-16,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21674",12083,NA,"AG","F",2007,2014,2014-06-05,2008-06-17,NA,NA,NA,"N",2555,2190,3,6,2
"21675",12083,NA,"AG","F",2007,2014,2014-06-05,2008-06-17,NA,NA,NA,"N",2555,2190,3,6,2
"21676",8431,NA,"CH","M",2007,2008,2008-08-15,2008-06-17,NA,NA,NA,"N",365,0,NA,0,0
"21677",8433,NA,"CH","M",2007,2008,2008-06-18,2008-06-18,NA,NA,NA,"N",365,0,NA,0,0
"21678",8599,NA,"CH","F",2007,2008,2008-08-15,2008-06-18,NA,NA,NA,"N",365,NA,NA,NA,NA
"21679",8439,NA,"SU","M",2007,2008,2008-06-20,2008-06-20,NA,NA,NA,"N",365,0,NA,0,0
"21680",8449,NA,"AG","F",2008,2008,2008-09-22,2008-06-24,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21681",8446,NA,"CH","M",2008,2008,2008-06-24,2008-06-24,NA,NA,NA,"Y",0,0,NA,0,0
"21682",10476,NA,"CH","M",2007,2010,2010-07-05,2008-06-28,NA,NA,NA,"N",1095,0,NA,0,0
"21683",8473,NA,"LL","M",2008,2008,2008-06-28,2008-06-28,NA,NA,NA,"Y",0,0,NA,0,0
"21684",8679,NA,"LL","M",2007,2008,2008-08-15,2008-06-29,NA,NA,NA,"N",365,0,NA,0,0
"21685",11160,NA,"KL","M",2007,2010,2010-04-18,2008-06-30,NA,NA,NA,"N",1095,0,NA,0,0
"21686",8699,NA,"KL","M",2007,2008,2008-08-15,2008-07-02,NA,NA,NA,"N",365,0,NA,0,0
"21687",10467,NA,"AG","F",2007,2009,2009-08-15,2008-07-03,NA,NA,NA,"N",730,730,3,3,1
"21688",8489,NA,"LL","M",2008,2008,2008-07-05,2008-07-05,NA,NA,NA,"Y",0,0,NA,0,0
"21689",11188,NA,"LL","F",2008,2012,2012-06-05,2008-07-05,NA,NA,NA,"Y",1460,365,4,17,5
"21690",11188,NA,"LL","F",2008,2012,2012-06-05,2008-07-05,NA,NA,NA,"Y",1460,365,3,17,5
"21691",11188,NA,"LL","F",2008,2012,2012-06-05,2008-07-05,NA,NA,NA,"Y",1460,365,3,17,5
"21692",11188,NA,"LL","F",2008,2012,2012-06-05,2008-07-05,NA,NA,NA,"Y",1460,365,4,17,5
"21693",11188,NA,"LL","F",2008,2012,2012-06-05,2008-07-05,NA,NA,NA,"Y",1460,365,3,17,5
"21694",8527,NA,"LL","F",2008,2008,2008-07-24,2008-07-12,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21695",10517,NA,"KL","F",2007,2009,2009-07-21,2008-07-13,NA,NA,NA,"N",730,730,3,3,1
"21696",8511,NA,"KL","M",2008,2008,2008-07-15,2008-07-15,NA,NA,NA,"Y",0,0,NA,0,0
"21697",8514,NA,"AG","M",2007,2008,2008-07-16,2008-07-16,NA,NA,NA,"N",365,0,NA,0,0
"21698",10475,NA,"CH","F",2007,2011,2011-07-22,2008-07-17,NA,NA,NA,"N",1460,NA,NA,NA,NA
"21699",11519,NA,"CH","F",2008,2011,2011-05-24,2008-07-17,NA,NA,NA,"Y",1095,730,3,7,2
"21700",11519,NA,"CH","F",2008,2011,2011-05-24,2008-07-17,NA,NA,NA,"Y",1095,730,4,7,2
"21701",11486,NA,"CH","F",2008,2011,2011-08-15,2008-07-19,NA,NA,NA,"Y",1095,730,3,19,4
"21702",11486,NA,"CH","F",2008,2011,2011-08-15,2008-07-19,NA,NA,NA,"Y",1095,730,5,19,4
"21703",11486,NA,"CH","F",2008,2011,2011-08-15,2008-07-19,NA,NA,NA,"Y",1095,730,3,19,4
"21704",11486,NA,"CH","F",2008,2011,2011-08-15,2008-07-19,NA,NA,NA,"Y",1095,730,8,19,4
"21705",8523,NA,"AG","F",2007,2008,2008-07-22,2008-07-22,NA,NA,NA,"N",365,NA,NA,NA,NA
"21706",8584,NA,"AG","M",2008,2008,2008-08-15,2008-07-26,NA,NA,NA,"Y",0,0,NA,0,0
"21707",8531,NA,"CH","F",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21708",8532,NA,"CH","F",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21709",8533,NA,"CH","F",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21710",8534,NA,"CH","F",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21711",8535,NA,"CH","M",2007,2008,2008-07-27,2008-07-27,NA,NA,NA,"N",365,0,NA,0,0
"21712",8536,NA,"CH","F",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21713",8537,NA,"CH","F",2007,2008,2008-07-27,2008-07-27,NA,NA,NA,"N",365,NA,NA,NA,NA
"21714",8538,NA,"CH","M",2008,2008,2008-07-27,2008-07-27,NA,NA,NA,"Y",0,0,NA,0,0
"21715",8539,NA,"CH","M",2007,2008,2008-07-27,2008-07-27,NA,NA,NA,"N",365,0,NA,0,0
"21716",8547,NA,"CH","M",2008,2008,2008-07-30,2008-07-27,NA,NA,NA,"Y",0,0,NA,0,0
"21717",8548,NA,"CH","M",2008,2008,2008-07-31,2008-07-27,NA,NA,NA,"Y",0,0,NA,0,0
"21718",8549,NA,"CH","F",2007,2008,2008-07-30,2008-07-27,NA,NA,NA,"N",365,NA,NA,NA,NA
"21719",8688,NA,"CH","F",2008,2008,2008-08-13,2008-07-27,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21720",10537,NA,"CH","M",2008,2009,2009-05-25,2008-07-27,NA,NA,NA,"Y",365,0,NA,0,0
"21721",10538,NA,"CH","M",2008,2009,2009-04-09,2008-07-27,NA,NA,NA,"Y",365,0,NA,0,0
"21722",8543,NA,"CH","F",2008,2008,2008-08-10,2008-07-28,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21723",8544,NA,"CH","M",2008,2008,2008-07-28,2008-07-28,NA,NA,NA,"Y",0,0,NA,0,0
"21724",8550,NA,"CH","M",2008,2008,2008-07-30,2008-07-28,NA,NA,NA,"Y",0,0,NA,0,0
"21725",10473,NA,"CH","M",2008,2010,2010-08-15,2008-07-28,NA,NA,NA,"Y",730,0,NA,0,0
"21726",8556,NA,"AG","F",2008,2008,2008-08-15,2008-08-02,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21727",10465,NA,"AG","F",2008,2010,2010-05-01,2008-08-03,NA,NA,12880,"Y",730,NA,NA,NA,NA
"21728",11489,NA,"KL","F",2007,2012,2012-08-15,2008-08-03,NA,NA,NA,"N",1825,1095,5,14,3
"21729",11489,NA,"KL","F",2007,2012,2012-08-15,2008-08-03,NA,NA,NA,"N",1825,1095,5,14,3
"21730",11489,NA,"KL","F",2007,2012,2012-08-15,2008-08-03,NA,NA,NA,"N",1825,1095,4,14,3
"21731",10466,NA,"AG","M",2008,2009,2009-05-25,2008-08-04,NA,NA,10649,"Y",365,0,NA,0,0
"21732",8585,NA,"KL","M",2008,2008,2008-08-15,2008-08-05,NA,NA,10341,"Y",0,0,NA,0,0
"21733",10543,NA,"CH","F",2008,2009,2009-08-15,2008-08-07,NA,NA,NA,"Y",365,365,3,3,1
"21734",8678,NA,"JO","F",2008,2008,2008-08-15,2008-08-07,NA,NA,NA,"Y",0,NA,NA,NA,NA
"21735",10468,NA,"AG","M",2008,2010,2010-06-14,2008-08-09,NA,NA,NA,"Y",730,0,NA,0,0
"21736",8623,NA,"CH","M",2007,2008,2008-08-15,2008-08-09,NA,NA,NA,"N",365,0,NA,0,0
"21737",8624,NA,"CH","M",2007,2008,2008-08-15,2008-08-09,NA,NA,NA,"N",365,0,NA,0,0
"21738",8625,NA,"CH","M",2008,2008,2008-08-15,2008-08-09,NA,NA,NA,"Y",0,0,NA,0,0
"21739",10542,NA,"CH","M",2007,2009,2009-05-10,2008-08-09,NA,NA,NA,"N",730,0,NA,0,0
"21740",8628,NA,"KL","M",2008,2008,2008-08-15,2008-08-09,NA,NA,NA,"Y",0,0,NA,0,0
"21741",8637,NA,"CH","M",2007,2008,2008-08-10,2008-08-10,NA,NA,NA,"N",365,0,NA,0,0
"21742",8653,NA,"CH","M",2008,2008,2008-08-15,2008-08-10,NA,NA,NA,"Y",0,0,NA,0,0
"21743",8666,NA,"CH","M",2007,2008,2008-08-15,2008-08-11,NA,NA,NA,"N",365,0,NA,0,0
"21744",8667,NA,"CH","M",2008,2008,2008-08-11,2008-08-11,NA,NA,NA,"Y",0,0,NA,0,0
"21745",8674,NA,"KL","M",2008,2008,2008-08-15,2008-08-11,NA,NA,NA,"Y",0,0,NA,0,0
"21746",10469,NA,"AG","M",2008,2010,2010-03-15,2008-08-14,NA,NA,NA,"Y",730,0,NA,0,0
"21747",10040,NA,"JO","M",2007,2009,2009-04-22,2008-08-14,NA,NA,NA,"N",730,0,NA,0,0
"21748",10436,NA,"AG","F",2008,2009,2009-05-13,2008-10-06,NA,NA,10216,"Y",365,NA,NA,NA,NA
"21749",8731,NA,"KL","F",2008,2008,2008-10-08,2008-10-08,NA,NA,10212,"Y",0,NA,NA,NA,NA
"21750",10578,NA,"LL","F",2008,2011,2011-04-06,2009-03-10,NA,NA,NA,"N",1095,730,3,6,2
"21751",10578,NA,"LL","F",2008,2011,2011-04-06,2009-03-10,NA,NA,NA,"N",1095,730,3,6,2
"21752",10544,NA,"JO","F",2008,2009,2009-04-22,2009-03-12,NA,NA,NA,"N",365,NA,NA,NA,NA
"21753",10626,NA,"AG","M",2008,2009,2009-03-19,2009-03-19,NA,NA,NA,"N",365,0,NA,0,0
"21754",10590,NA,"LL","M",2008,2009,2009-04-09,2009-03-19,NA,NA,NA,"N",365,0,NA,0,0
"21755",10597,NA,"JO","M",2008,2009,2009-08-15,2009-03-21,NA,NA,NA,"N",365,0,NA,0,0
"21756",10564,NA,"AG","M",2008,2010,2010-03-15,2009-03-22,NA,NA,NA,"N",730,0,NA,0,0
"21757",10570,NA,"AG","M",2008,2011,2011-08-15,2009-03-23,NA,NA,NA,"N",1095,1095,NA,3,3
"21758",10545,NA,"JO","M",2008,2010,2010-05-30,2009-03-23,NA,NA,NA,"N",730,0,NA,0,0
"21759",10546,NA,"JO","M",2008,2009,2009-08-15,2009-03-23,NA,NA,NA,"N",365,0,NA,0,0
"21760",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,4,24,7
"21761",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,4,24,7
"21762",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,5,24,7
"21763",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,2,24,7
"21764",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,4,24,7
"21765",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,2,24,7
"21766",13101,NA,"JO","F",2008,2014,2014-06-28,2009-03-24,NA,NA,NA,"N",2190,365,3,24,7
"21767",10589,NA,"LL","F",2008,2010,2010-08-15,2009-03-24,NA,NA,NA,"N",730,365,4,4,1
"21768",10450,NA,"LL","F",2008,2009,2009-07-01,2009-03-26,NA,NA,NA,"N",365,NA,NA,NA,NA
"21769",10610,NA,"CH","F",2008,2009,2009-04-07,2009-03-28,NA,NA,NA,"N",365,NA,NA,NA,NA
"21770",8741,NA,"JO","F",2008,2009,2009-05-20,2009-03-28,NA,NA,NA,"N",365,NA,NA,NA,NA
"21771",10063,NA,"CH","M",2008,2009,2009-04-01,2009-03-29,NA,NA,NA,"N",365,0,NA,0,0
"21772",10433,NA,"LL","F",2008,2009,2009-07-09,2009-03-29,NA,NA,NA,"N",365,NA,NA,NA,NA
"21773",10698,NA,"LL","M",2008,2010,2010-07-06,2009-03-29,NA,NA,NA,"N",730,0,NA,0,0
"21774",12090,NA,"AG","M",2008,2014,2014-08-15,2009-03-30,NA,NA,NA,"N",2190,1095,NA,2,1
"21775",10605,NA,"CH","M",2008,2009,2009-08-15,2009-03-30,NA,NA,NA,"N",365,0,NA,0,0
"21776",10567,NA,"AG","M",2008,2009,2009-03-31,2009-03-31,NA,NA,NA,"N",365,0,NA,0,0
"21777",11193,NA,"AG","F",2008,2010,2010-05-20,2009-03-31,NA,NA,NA,"N",730,365,3,3,1
"21778",10595,NA,"JO","M",2008,2010,2010-08-16,2009-03-31,NA,NA,NA,"N",730,0,NA,0,0
"21779",10629,NA,"AG","F",2008,2009,2009-05-17,2009-04-02,NA,NA,NA,"N",365,365,3,3,1
"21780",10588,NA,"KL","M",2008,2010,2010-07-15,2009-04-04,NA,NA,NA,"N",730,0,NA,0,0
"21781",10573,NA,"AG","F",2008,2010,2010-05-15,2009-04-05,NA,NA,NA,"N",730,NA,NA,NA,NA
"21782",10435,NA,"JO","M",2008,2009,2009-04-06,2009-04-06,NA,NA,NA,"N",365,0,NA,0,0
"21783",10594,NA,"JO","F",2008,2009,2009-06-06,2009-04-07,NA,NA,NA,"N",365,NA,NA,NA,NA
"21784",10598,NA,"JO","M",2008,2010,2010-04-18,2009-04-07,NA,NA,NA,"N",730,0,NA,0,0
"21785",10585,NA,"KL","M",2008,2009,2009-04-29,2009-04-08,NA,NA,NA,"N",365,365,NA,1,1
"21786",10592,NA,"JO","F",2008,2010,2010-05-12,2009-04-09,NA,NA,NA,"N",730,NA,NA,NA,NA
"21787",10634,NA,"AG","M",2008,2009,2009-04-12,2009-04-12,NA,NA,NA,"N",365,0,NA,0,0
"21788",10635,NA,"AG","M",2008,2009,2009-08-15,2009-04-12,NA,NA,NA,"N",365,0,NA,0,0
"21789",10609,NA,"CH","F",2008,2009,2009-05-21,2009-04-12,NA,NA,NA,"N",365,NA,NA,NA,NA
"21790",10432,NA,"LL","M",2008,2009,2009-06-13,2009-04-12,NA,NA,NA,"N",365,0,NA,0,0
"21791",10574,NA,"AG","M",2008,2009,2009-04-13,2009-04-13,NA,NA,NA,"N",365,0,NA,0,0
"21792",10577,NA,"AG","F",2008,2009,2009-04-13,2009-04-13,NA,NA,NA,"N",365,NA,NA,NA,NA
"21793",10584,NA,"LL","F",2008,2009,2009-05-07,2009-04-13,NA,NA,NA,"N",365,NA,NA,NA,NA
"21794",10601,NA,"CH","F",2008,2009,2009-04-14,2009-04-14,NA,NA,NA,"N",365,NA,NA,NA,NA
"21795",8740,NA,"LL","M",2008,2009,2009-05-19,2009-04-14,NA,NA,NA,"N",365,0,NA,0,0
"21796",8742,NA,"LL","F",2008,2009,2009-06-09,2009-04-14,NA,NA,NA,"N",365,365,3,3,1
"21797",10443,NA,"LL","M",2008,2009,2009-04-14,2009-04-14,NA,NA,NA,"N",365,0,NA,0,0
"21798",10604,NA,"CH","M",2008,2010,2010-05-05,2009-04-15,NA,NA,NA,"N",730,0,NA,0,0
"21799",10608,NA,"CH","M",2008,2009,2009-07-25,2009-04-15,NA,NA,NA,"N",365,0,NA,0,0
"21800",10579,NA,"KL","M",2008,2009,2009-06-30,2009-04-15,NA,NA,NA,"N",365,0,NA,0,0
"21801",11584,NA,"LL","F",2008,2010,2010-05-09,2009-04-15,NA,NA,NA,"N",730,NA,NA,NA,NA
"21802",10602,NA,"CH","M",2008,2010,2010-06-28,2009-04-16,NA,NA,NA,"N",730,0,NA,0,0
"21803",10283,NA,"LL","F",2008,2010,2010-05-29,2009-04-18,NA,NA,NA,"N",730,NA,NA,NA,NA
"21804",10580,NA,"LL","M",2008,2009,2009-04-18,2009-04-18,NA,NA,NA,"N",365,0,NA,0,0
"21805",10175,NA,"AG","M",2008,2011,2011-03-20,2009-04-22,NA,NA,NA,"N",1095,0,NA,0,0
"21806",10575,NA,"JO","F",2008,2009,2009-05-11,2009-04-22,NA,NA,NA,"N",365,NA,NA,NA,NA
"21807",10603,NA,"JO","M",2008,2009,2009-05-11,2009-04-23,NA,NA,NA,"N",365,0,NA,0,0
"21808",10790,NA,"CH","M",2008,2009,2009-08-15,2009-04-26,NA,NA,NA,"N",365,0,NA,0,0
"21809",11173,NA,"CH","F",2008,2011,2011-08-15,2009-04-26,NA,NA,NA,"N",1095,730,5,14,3
"21810",11173,NA,"CH","F",2008,2011,2011-08-15,2009-04-26,NA,NA,NA,"N",1095,730,6,14,3
"21811",11173,NA,"CH","F",2008,2011,2011-08-15,2009-04-26,NA,NA,NA,"N",1095,730,3,14,3
"21812",10764,NA,"LL","F",2008,2010,2010-06-12,2009-04-27,NA,NA,NA,"N",730,730,4,4,1
"21813",10789,NA,"AG","M",2008,2009,2009-05-31,2009-04-28,NA,NA,NA,"N",365,0,NA,0,0
"21814",10434,NA,"LL","F",2008,2009,2009-04-28,2009-04-28,NA,NA,NA,"N",365,NA,NA,NA,NA
"21815",10446,NA,"LL","F",2008,2009,2009-04-28,2009-04-28,NA,NA,NA,"N",365,NA,NA,NA,NA
"21816",10442,NA,"LL","M",2008,2010,2010-05-31,2009-04-30,NA,NA,NA,"N",730,0,NA,0,0
"21817",10445,NA,"LL","M",2008,2009,2009-06-27,2009-04-30,NA,NA,NA,"N",365,0,NA,0,0
"21818",10581,NA,"SU","M",2008,2009,2009-04-30,2009-04-30,NA,NA,NA,"N",365,0,NA,0,0
"21819",10607,NA,"CH","F",2008,2010,2010-05-23,2009-05-02,NA,NA,NA,"N",730,NA,NA,NA,NA
"21820",10582,NA,"JO","F",2008,2009,2009-05-25,2009-05-02,NA,NA,NA,"N",365,NA,NA,NA,NA
"21821",10431,NA,"LL","F",2008,2009,2009-05-20,2009-05-02,NA,NA,NA,"N",365,NA,NA,NA,NA
"21822",10447,NA,"LL","F",2008,2009,2009-05-02,2009-05-02,NA,NA,NA,"N",365,NA,NA,NA,NA
"21823",10768,NA,"AG","F",2008,2009,2009-05-12,2009-05-03,NA,NA,NA,"N",365,NA,NA,NA,NA
"21824",10793,NA,"AG","M",2008,2010,2010-06-12,2009-05-03,NA,NA,NA,"N",730,0,NA,0,0
"21825",10066,NA,"CH","F",2008,2010,2010-07-21,2009-05-03,NA,NA,NA,"N",730,NA,NA,NA,NA
"21826",10430,NA,"LL","F",2008,2009,2009-05-03,2009-05-03,NA,NA,NA,"N",365,NA,NA,NA,NA
"21827",10583,NA,"LL","M",2008,2009,2009-05-30,2009-05-03,NA,NA,NA,"N",365,0,NA,0,0
"21828",10387,NA,"AG","F",2008,2013,2013-05-27,2009-05-04,NA,NA,NA,"N",1825,730,4,4,1
"21829",10774,NA,"JO","F",2008,2009,2009-05-04,2009-05-04,NA,NA,NA,"N",365,NA,NA,NA,NA
"21830",10804,NA,"AG","F",2008,2009,2009-05-10,2009-05-05,NA,NA,NA,"N",365,NA,NA,NA,NA
"21831",10805,NA,"AG","M",2008,2010,2010-05-15,2009-05-05,NA,NA,NA,"N",730,0,NA,0,0
"21832",10773,NA,"JO","M",2008,2015,2015-08-03,2009-05-05,NA,NA,NA,"N",2555,0,NA,0,0
"21833",10547,NA,"AG","F",2008,2009,2009-05-09,2009-05-06,NA,NA,NA,"N",365,NA,NA,NA,NA
"21834",10548,NA,"AG","M",2008,2009,2009-05-06,2009-05-06,NA,NA,NA,"N",365,0,NA,0,0
"21835",10550,NA,"AG","M",2008,2009,2009-05-06,2009-05-06,NA,NA,NA,"N",365,0,NA,0,0
"21836",10771,NA,"JO","F",2008,2009,2009-06-18,2009-05-06,NA,NA,NA,"N",365,NA,NA,NA,NA
"21837",10772,NA,"JO","F",2008,2010,2010-06-14,2009-05-06,NA,NA,NA,"N",730,NA,NA,NA,NA
"21838",8772,NA,"LL","M",2008,2012,2012-05-23,2009-05-06,NA,NA,NA,"N",1460,0,NA,0,0
"21839",10449,NA,"LL","F",2008,2009,2009-05-18,2009-05-06,NA,NA,NA,"N",365,NA,NA,NA,NA
"21840",10931,NA,"LL","M",2008,2009,2009-08-15,2009-05-06,NA,NA,NA,"N",365,0,NA,0,0
"21841",10792,NA,"AG","F",2008,2009,2009-05-07,2009-05-07,NA,NA,NA,"N",365,NA,NA,NA,NA
"21842",10828,NA,"KL","M",2008,2014,2014-05-15,2009-05-07,NA,NA,NA,"N",2190,0,NA,0,0
"21843",10576,NA,"LL","M",2008,2012,2012-04-23,2009-05-07,NA,NA,NA,"N",1460,0,NA,0,0
"21844",10621,NA,"AG","F",2008,2010,2010-06-27,2009-05-09,NA,NA,NA,"N",730,NA,NA,NA,NA
"21845",10818,NA,"KL","F",2008,2012,2012-08-15,2009-05-09,NA,NA,NA,"N",1460,365,3,15,4
"21846",10818,NA,"KL","F",2008,2012,2012-08-15,2009-05-09,NA,NA,NA,"N",1460,365,4,15,4
"21847",10818,NA,"KL","F",2008,2012,2012-08-15,2009-05-09,NA,NA,NA,"N",1460,365,4,15,4
"21848",10818,NA,"KL","F",2008,2012,2012-08-15,2009-05-09,NA,NA,NA,"N",1460,365,4,15,4
"21849",12948,NA,"AG","M",2008,2014,2014-08-15,2009-05-10,NA,NA,NA,"N",2190,1825,NA,1,1
"21850",10202,NA,"CH","F",2008,2009,2009-07-15,2009-05-10,NA,NA,NA,"N",365,NA,NA,NA,NA
"21851",10448,NA,"LL","F",2008,2010,2010-04-27,2009-05-10,NA,NA,NA,"N",730,NA,NA,NA,NA
"21852",10551,NA,"AG","M",2008,2009,2009-05-11,2009-05-11,NA,NA,NA,"N",365,0,NA,0,0
"21853",10830,NA,"AG","M",2008,2009,2009-05-11,2009-05-11,NA,NA,NA,"N",365,0,NA,0,0
"21854",10816,NA,"CH","F",2008,2010,2010-06-26,2009-05-11,NA,NA,NA,"N",730,NA,NA,NA,NA
"21855",10770,NA,"JO","F",2008,2009,2009-05-17,2009-05-11,NA,NA,NA,"N",365,NA,NA,NA,NA
"21856",10775,NA,"JO","M",2008,2010,2010-06-27,2009-05-11,NA,NA,NA,"N",730,0,NA,0,0
"21857",10837,NA,"JO","M",2008,2010,2010-06-12,2009-05-11,NA,NA,NA,"N",730,0,NA,0,0
"21858",10349,NA,"LL","M",2008,2009,2009-05-12,2009-05-11,NA,NA,NA,"N",365,0,NA,0,0
"21859",10437,NA,"LL","M",2008,2009,2009-08-15,2009-05-11,NA,NA,NA,"N",365,0,NA,0,0
"21860",10438,NA,"LL","M",2008,2009,2009-07-04,2009-05-11,NA,NA,NA,"N",365,0,NA,0,0
"21861",10439,NA,"LL","F",2008,2009,2009-06-22,2009-05-11,NA,NA,NA,"N",365,NA,NA,NA,NA
"21862",10976,NA,"AG","M",2008,2010,2010-07-06,2009-05-12,NA,NA,NA,"N",730,0,NA,0,0
"21863",10885,NA,"JO","F",2008,2009,2009-05-13,2009-05-12,NA,NA,NA,"N",365,NA,NA,NA,NA
"21864",10919,NA,"LL","M",2008,2011,2011-08-15,2009-05-12,NA,NA,NA,"N",1095,0,NA,0,0
"21865",10620,NA,"AG","M",2008,2010,2010-05-22,2009-05-13,NA,NA,NA,"N",730,0,NA,0,0
"21866",10780,NA,"JO","M",2008,2009,2009-05-19,2009-05-13,NA,NA,NA,"N",365,0,NA,0,0
"21867",10975,NA,"AG","M",2008,2009,2009-08-08,2009-05-14,NA,NA,NA,"N",365,0,NA,0,0
"21868",10829,NA,"KL","M",2008,2009,2009-06-02,2009-05-14,NA,NA,NA,"N",365,0,NA,0,0
"21869",10619,NA,"AG","F",2008,2009,2009-05-19,2009-05-16,NA,NA,NA,"N",365,NA,NA,NA,NA
"21870",10974,NA,"AG","M",2008,2009,2009-05-23,2009-05-16,NA,NA,NA,"N",365,0,NA,0,0
"21871",10779,NA,"JO","M",2008,2009,2009-05-27,2009-05-16,NA,NA,NA,"N",365,0,NA,0,0
"21872",10836,NA,"JO","F",2008,2010,2010-05-25,2009-05-16,NA,NA,NA,"N",730,NA,NA,NA,NA
"21873",10441,NA,"LL","F",2008,2009,2009-05-16,2009-05-16,NA,NA,NA,"N",365,NA,NA,NA,NA
"21874",10963,NA,"AG","M",2008,2010,2010-07-08,2009-05-17,NA,NA,NA,"N",730,730,NA,2,1
"21875",10964,NA,"AG","F",2008,2009,2009-05-19,2009-05-17,NA,NA,NA,"N",365,NA,NA,NA,NA
"21876",10776,NA,"JO","M",2008,2009,2009-06-17,2009-05-17,NA,NA,NA,"N",365,0,NA,0,0
"21877",10777,NA,"JO","M",2008,2009,2009-05-19,2009-05-17,NA,NA,NA,"N",365,0,NA,0,0
"21878",10835,NA,"JO","M",2008,2009,2009-05-18,2009-05-18,NA,NA,NA,"N",365,0,NA,0,0
"21879",10886,NA,"JO","M",2008,2010,2010-06-24,2009-05-18,NA,NA,NA,"N",730,0,NA,0,0
"21880",11064,NA,"LL","F",2008,2009,2009-05-19,2009-05-18,NA,NA,NA,"N",365,NA,NA,NA,NA
"21881",10440,NA,"LL","M",2008,2012,2012-05-23,2009-05-21,NA,NA,NA,"N",1460,0,NA,0,0
"21882",11471,NA,"AG","M",2008,2013,2013-04-14,2009-05-23,NA,NA,NA,"N",1825,0,NA,0,0
"21883",10282,NA,"LL","M",2008,2009,2009-05-25,2009-05-25,NA,NA,NA,"N",365,0,NA,0,0
"21884",10833,NA,"SU","F",2008,2009,2009-08-15,2009-05-27,NA,NA,NA,"N",365,NA,NA,NA,NA
"21885",10782,NA,"KL","M",2008,2010,2010-05-17,2009-05-30,NA,NA,NA,"N",730,730,NA,2,1
"21886",10968,NA,"KL","M",2008,2009,2009-07-09,2009-05-30,NA,NA,NA,"N",365,0,NA,0,0
"21887",10531,NA,"KL","M",2008,2013,2013-09-19,2009-06-01,NA,NA,NA,"N",1825,730,NA,9,5
"21888",10966,NA,"AG","M",2008,2010,2010-06-01,2009-06-02,NA,NA,NA,"N",730,0,NA,0,0
"21889",10967,NA,"KL","M",2008,2010,2010-05-29,2009-06-14,NA,NA,NA,"N",730,730,NA,6,2
