"","observer","ageclass","sex","cohort","year","age","grid","trialnumber","trialdate","walk","jump","hole","hang","chew","groom","still","front","back","attack","attacklatency","approachlatency","squirrel_id","OFT1","OFT2"
"407","RWT","A","M",2005,2009,4,"KL",3,2009-05-27,0.2105,0.0777777777777778,0.0177777777844444,0.1112,0.1314,0.0728,0.2018,0.1652,0.212,0,1,0.4029,8745,0.460918595070856,-0.548997828733543
"408","RWT","A","M",2005,2009,4,"KL",2,2009-05-30,0.3114,0.06,0.04,0.0131,0.0081,0.0226,0.253,0.9902,0,0.08,0.016,0.0115666666666667,10177,0.532196277836331,-1.06533790119878
"409","RWT","A","M",2007,2009,2,"KL",2,2009-05-30,0.1978,0.0333333333333333,0.02,0.1095,0.1918,0.0773,0.2937,0.9985,0,0,1,0.00443333333333333,10642,0.0626179789222176,-0.494648819557623
"410","RWT","A","M",2006,2009,3,"KL",2,2009-05-30,0,0,0,0,0,0,1,0,0.998,0,1,1,10322,-2.86470342358091,-0.0151152619036981
"411","RWT","Y","F",2008,2009,1,"KL",1,2009-05-31,0.2041,0.0822222222222222,0.0311111111111111,0.2855,0.1139,0.0367,0.4239,0.4462,0.0397,0.6,0.0663333333333333,0.0393333333333333,11176,0.216661435304167,-0.0290773013663417
"412","RWT","A","M",2007,2009,2,"KL",2,2009-05-31,0.2107,0.00444444445111111,0.0222222222177778,0,0,0.1697,0.3277,0.1231,0.4099,0,1,0.225333333333333,10341,-0.910363945367617,-2.2066736225193
"413","RWT","A","M",2005,2009,4,"KL",2,2009-05-31,0.1172,0.0266666666666667,0.0133333333333333,0.0109,0,0.0498,0.6475,0,0,0,1,1,10136,-1.52204336889359,-0.782686363318056
"414","RWT","A","F",2007,2009,2,"KL",2,2009-05-31,0.0816,0.00444444445111111,0.0177777777844444,0,0,0.0345,0.7469,0.0663,0,0,1,1,10342,-1.94141751509043,-0.735208312205587
"415","RWT","Y","M",2008,2009,1,"KL",1,2009-06-02,0.3358,0.0933333333333333,0.0244444444444444,0.1403,0.2043,0.0478,0.1695,0,0,0,1,1,11201,1.40677247316366,-0.23550995517594
"416","RWT","Y","F",2008,2009,1,"KL",1,2009-06-04,0.1606,0.0555555555555556,0.0488888888888889,0.205,0.1845,0.0531,0.2102,0.2903,0.5709,0.04,0.437233333333333,0.15,11177,0.617435772974166,-0.581491522476015
"417","RWT","A","F",2006,2009,3,"KL",1,2009-06-04,0.0813,0.0311111111111111,0.0333333333333333,0.5285,0.4695,0.0216,0.1887,0.9292,0.0055,0,1,0.0110333333333333,10318,0.920251936786445,1.63835237837623
"418","RWT","Y","M",2007,2008,1,"AG",1,2009-06-05,0.0324,0.0111111111177778,0.0377777777777778,0.0124,0.0081,0,0.3727,0,0.9969,0,1,1,8540,-1.02761678747057,-0.683507003723439
"419","RWT","A","M",2002,2008,6,"AG",3,2009-06-05,0.0622,0.02,0.0422222222222222,0.0033,0.0019,0.0213,0.7397,0.998,0,0,1,1,10749,-1.57512809972203,-1.09394567341279
"420","RWT","A","F",2005,2009,4,"KL",2,2009-06-06,0.1615,0.168888888844444,0.0688888888888889,0.1602,0.2936,0.0308,0.1925,0.2597,0.574,0.6,0.0149666666666667,0.0153,10265,2.15406545541886,-0.722034835202865
"421","RWT","A","F",2007,2009,2,"KL",1,2009-06-06,0.0547,0.0155555555511111,0.0644444444444444,0,0,0.0303,0.2026,0.4646,0.2836,0.08,0.3958,0.0966666666666667,11489,-0.387477924616626,-1.58782909912901
"422","RWT","A","F",2007,2009,2,"KL",2,2009-06-06,0.0143,0.00666666666666667,0.0311111111111111,0.0279,0,0.0116,0.1964,0.9975,0.0018,0,1,0.0843666666666667,10375,-0.90074517732688,-0.608443338608665
"423","RWT","A","F",2007,2009,2,"KL",2,2009-06-07,0.0076,0.00666666666666667,0.0155555555511111,0.1762,0,0.008,0.0396,0.9072,0.0148,0,1,0.0266666666666667,10374,-0.770877538074602,0.189417330895755
"424","RWT","A","F",2007,2009,2,"AG",1,2009-06-08,0.0097,0.00222222221777778,0.0133333333333333,0.0023,0.0013,0,0.8885,0.1153,0.0025,0,1,0.0199,10960,-2.45309315822204,-0.272251015590501
"425","RWT","A","F",2007,2009,2,"AG",1,2009-06-08,0.0735,0.0266666666666667,0.12,0.0256,0.0113,0.0197,0.2896,0.2102,0.0174,0,1,0.109466666666667,13692,0.24223955053987,-2.5547356249273
"426","RWT","Y","F",2008,2009,1,"KL",1,2009-06-10,0.333,0.0933333333333333,0.0488888888888889,0.0936,0.2657,0.036,0,0.357,0.5618,0.32,0.513766666666667,0.3241,10461,2.18062448374465,-0.595767246275564
"427","RWT","Y","M",2008,2009,1,"KL",1,2009-06-10,0.0709,0.0355555555555556,0.02,0.0603,0.0035,0.0493,0.4668,0,0.9927,0,1,1,10588,-1.17283611576992,-0.736750031162964
"428","RWT","A","M",2006,2009,3,"KL",2,2009-06-10,0.1673,0.135555555555556,0.0555555555555556,0.3186,0.2177,0.0743,0.076,0.6225,0.3619,0,1,0.323866666666667,10212,1.68814015510942,-0.579580662551293
"429","RWT","A","F",2007,2009,2,"KL",2,2009-06-11,0.2741,0.0488888888888889,0.0533333333333333,0.2334,0.2072,0.034,0.1211,0.9281,0.0455,0.36,0.07,0.0504333333333333,10377,1.27076350925474,-0.369450808399635
"430","RWT","Y","M",2008,2009,1,"KL",1,2009-06-11,0.3067,0.0977777777777778,0.04,0.3258,0.2721,0.0366,0.0496,0,0,0,1,1,11203,1.96673435988931,0.24935492804876
"431","RWT","Y","F",2008,2009,1,"AG",1,2009-06-13,0.1107,0.00888888888444444,0.0111111111177778,0,0,0.045,0.6749,0.333,0,0,1,0.0042,8776,-1.7580654202934,-0.708507489787913
"432","RWT","A","F",2005,2009,4,"AG",1,2009-06-13,0.3234,0,0.0155555555511111,0,0,0,0.59,0.2702,0.3046,0,1,0.0844333333333333,10119,-0.810606030665751,-0.390979837110494
"433","RWT","A","F",2005,2009,4,"AG",2,2009-06-13,0.1895,0.0244444444444444,0.0377777777777778,0.0315,0.0502,0.029,0.4572,0,0.9969,0,1,1,10646,-0.482758876037563,-0.905729391137272
"434","RWT","A","M",2005,2009,4,"KL",2,2009-06-18,0.0407,0.0555555555555556,0.02,0.603,0.5673,0.0199,0.0929,0.5118,0.0984,0.8,0.102666666666667,0.101,10147,1.31560173664836,2.36422388122714
"435","RWT","A","M",2007,2009,2,"KL",1,2009-06-18,0.0358,0.02,0.0288888888888889,0.0069,0.0026,0.046,0.1248,0.0284,0.3569,0,1,0.1722,11882,-0.663954478330789,-0.975783334440822
"436","RWT","A","M",2004,2009,5,"KL",2,2009-06-19,0.1672,0.08,0.131111111111111,0.1534,0.1641,0.0221,0.3023,0.1553,0.2675,0,1,0.586,10192,1.53289103516222,-2.18138438975168
"437","RWT","A","F",2005,2009,4,"KL",2,2009-06-19,0.2043,0.0244444444444444,0.0844444444444444,0.0811,0.0333,0.019,0.135,0.0026,0,0,1,1,10183,0.657357686244323,-1.630050586263
"438","RWT","A","M",2006,2009,3,"AG",2,2009-06-22,0.0136,0.00444444445111111,0.0577777777777778,0,0,0.0162,0.2387,0.7867,0.0239,0.04,0.193666666666667,0.0492333333333333,11636,-0.731191452845693,-1.28939244107408
"439","RWT","Y","M",2008,2009,1,"AG",1,2009-06-22,0.1141,0.0777777777777778,0.113333333333333,0.1793,0.2422,0.027,0.2264,0,1,0,1,1,10758,1.50894403435206,-1.5932636470045
"440","RWT","A","M",2006,2009,3,"AG",1,2009-06-23,0.1631,0.0688888888888889,0.0644444444444444,0.3166,0.351,0.052,0.161,0.1825,0.5467,0.04,0.234233333333333,0.0222333333333333,10303,1.48139510628878,-0.218198590295785
"441","RWT","Y","F",2008,2009,1,"AG",1,2009-06-23,0.0812,0.00666666666666667,0.0533333333333333,0,0,0.0199,0.3072,0.1948,0.1238,0,1,0.0242,11198,-0.67012949818272,-1.26726897340482
"442","RWT","A","M",2006,2009,3,"AG",2,2009-06-23,0.0281,0.00888888888444444,0.0266666666666667,0.3511,0,0.0138,0.0925,0,0.0054,0,1,0.00786666666666667,10216,-0.670279964638468,0.377991098377442
"443","RWT","A","M",2004,2009,5,"AG",4,2009-06-23,0.0489,0.00666666666666667,0.0577777777777778,0,0,0.0197,0.2583,0,1,0,1,1,10100,-0.637818132732915,-1.34059716883016
"444","RWT","A","M",2007,2009,2,"KL",2,2009-06-24,0.3237,0.0133333333333333,0.0355555555555556,0.0285,0.352,0.0395,0.1399,0.9021,0.0638,0.16,0.0543333333333333,0.0452,10724,1.31700641970205,-0.316940039553459
"445","RWT","A","F",2005,2009,4,"AG",2,2009-06-24,0.2088,0.0711111111111111,0.0422222222222222,0.1156,0.2169,0.0317,0.2933,0.0052,0.1244,0.04,0.036,0.0317666666666667,10145,0.808353647035518,-0.440354985665139
"446","RWT","Y","M",2008,2009,1,"AG",1,2009-06-24,0.0673,0.0511111111111111,0.0644444444444444,0.1876,0.1266,0.0224,0.237,0.2221,0.472,0,1,0.6688,10828,0.269893591559654,-0.732969763615728
"447","RWT","Y","F",2008,2009,1,"KL",1,2009-06-25,0.4451,0.0933333333333333,0.0422222222222222,0.1105,0.0526,0.0625,0.248,0,0.9969,0,1,1,10759,1.34820228200518,-1.21339292478703
"448","RWT","A","M",2005,2009,4,"KL",3,2009-06-25,0.1403,0.00666666666666667,0.0177777777844444,0.0227,0,0.0756,0.589,0,0.9963,0,1,1,10138,-1.49800417356398,-1.09456260856366
"449","RWT","Y","M",2008,2009,1,"KL",1,2009-06-30,0.0416,0.0577777777777778,0.0244444444444444,0.0039,0,0.009,0.1313,0.0198,0.9586,0,1,0.397766666666667,10579,-0.328307163809788,-0.543482123211344
"450","RWT","A","M",2006,2009,3,"KL",3,2009-07-01,0.0493,0.0488888888888889,0.0444444444444444,0.0679,0.085,0.0283,0.1527,NA,NA,NA,NA,NA,10212,0.00471752831674044,-0.789975041682843
"451","RWT","A","M",2006,2009,3,"KL",1,2009-07-01,0.0493,0.0488888888888889,0.0444444444444444,0.0679,0.085,0.0283,0.1527,0.3671,0.319,0.36,0.0551333333333333,0.0424666666666667,10767,0.00471752831674044,-0.789975041682843
"452","RWT","A","M",2007,2009,2,"KL",2,2009-07-01,0.0808,0.0311111111111111,0.0355555555555556,0.0313,0.0321,0.014,0.3596,0.9792,0,0,1,0.0286333333333333,10370,-0.65441844345645,-0.702299416781293
"453","RWT","A","F",2007,2009,2,"KL",1,2009-07-02,0.6781,0.0555555555555556,0.0533333333333333,0.0494,0.0849,0.0362,0.0015,0.7941,0.1192,0.4,0.0029,0.00623333333333333,10517,2.56278692660719,-1.29663162751516
"454","RWT","A","F",2006,2009,3,"KL",2,2009-07-02,0.4827,0.0733333333333333,0.0222222222177778,0.2331,0.0709,0.0353,0.04,0.885,0.0542,0,1,0.00723333333333333,10318,1.61298986234049,-0.109432187928469
"455","RWT","A","F",2007,2009,2,"SU",1,2009-07-04,0.1451,0.0333333333333333,0.02,0.0032,0,0.0734,0.7239,0,0.9989,0,1,1,13666,-1.49596692661277,-1.20736221505726
"456","RWT","A","M",2006,2009,3,"SU",1,2009-07-07,0.1415,0.142222222222222,0.0422222222222222,0.5056,0.4481,0.0195,0.1652,0.1047,0.5882,0.76,0.154,0.0486333333333333,13658,2.12012210017451,1.28053204915498
"457","RWT","A","F",2007,2009,2,"SU",1,2009-07-07,0.0702,0.104444444444444,0.08,0.2015,0.1186,0.0263,0.3883,0.1836,0.1589,0.4,0.4007,0.0929,10735,0.561217389953758,-1.12525886293138
"458","RWT","A","M",2006,2009,3,"SU",1,2009-07-07,0.1778,0.12,0.0577777777777778,0.2538,0.2109,0.022,0.2162,0.1877,0.6351,0.08,0.742,0.645466666666667,10359,1.42774452048372,-0.296526141322758
"459","RWT","A","M",2007,2009,2,"SU",1,2009-07-07,0.1,0.0266666666666667,0.06,0.1237,0.019,0.0298,0.1893,0.0396,0.2747,0,1,0.2179,13657,-0.101989851718403,-1.12094460412521
"460","RWT","A","F",2007,2009,2,"KL",1,2009-07-07,0.0796,0.137777777777778,0.04,0.1538,0.2468,0.0184,0.3636,0,1,0,1,1,10746,0.873139128846812,-0.0926161272344238
"461","RWT","A","F",2007,2009,2,"SU",1,2009-07-08,0.0759,0.248888888888889,0.0244444444444444,0.194,0.1821,0.0264,0.3197,0.4396,0.1038,0.48,0.126,0.0762333333333333,10362,1.49583051094627,0.0579849360848485
"462","RWT","A","F",2005,2009,4,"SU",2,2009-07-08,0.1007,0.0533333333333333,0.0333333333333333,0.0391,0.0267,0.0207,0.2758,0.0934,0.8006,0.04,0.01,0.0133333333333333,10160,-0.293809552327136,-0.724661244458794
"463","RWT","A","M",2007,2009,2,"SU",1,2009-07-08,0.1828,0.0288888888888889,0.0755555555555556,0,0.0316,0.0169,0.3159,0.0645,0.6753,0,1,0.0069,10325,0.172617983761683,-1.67484188793497
"464","RWT","A","M",2007,2009,2,"KL",2,2009-07-12,0.0563,0.0622222222222222,0.0244444444444444,0.7287,0.6095,0.0094,0.1034,0,0,0,1,1,10376,1.59811853098908,2.81558360277402
"465","RWT","A","M",2006,2009,3,"SU",1,2009-07-13,0.1453,0.111111111111111,0.111111111111111,0.0872,0.2496,0.0313,0.2187,0.3359,0.4908,0.32,0.421,0.372666666666667,10361,1.88886197719325,-1.86429246216842
"466","RWT","A","M",2007,2009,2,"SU",1,2009-07-14,0.485,0.0733333333333333,0.0777777777777778,0.0794,0.0113,0.0309,0.178,0.8124,0.0573,0,1,0.0059,11999,1.77208286854681,-1.79339714675736
"467","RWT","A","F",2007,2009,2,"SU",1,2009-07-14,0.0438,0.0333333333333333,0.0244444444444444,0,0,0.0184,0.1129,0,0.9807,0,1,1,10405,-0.505051840679351,-0.634570425613376
"468","RWT","A","F",2007,2009,2,"SU",1,2009-07-16,0.5649,0.142222222222222,0.0711111111111111,0.1053,0.0784,0.0384,0,0,0.9908,0,1,1,10661,3.06297303404008,-1.55968315790114
"469","RWT","A","M",2005,2009,4,"SU",2,2009-07-19,0.5164,0.126666666666667,0.0488888888888889,0.0488,0.1016,0.0299,0.0639,0.725,0.25,0.24,0.501766666666667,0.0091,10135,2.49211407691577,-1.10405964221008
"470","RWT","Y","M",2008,2009,1,"SU",1,2009-07-20,0.5301,0.204444444511111,0.0444444444444444,0.0872,0.1517,0.0296,0.0832,0.3737,0.4825,0.96,0.282366666666667,0.174,11078,3.24091123819689,-0.846293094835824
"471","RWT","A","M",2007,2009,2,"SU",1,2009-07-20,0.1492,0.0288888888888889,0.0511111111111111,0,0.0042,0.018,0.4409,0,0.314,0.04,0.713566666666667,0.0415333333333333,10343,-0.522517378862253,-1.24482688022718
"472","RWT","A","M",2005,2009,4,"SU",1,2009-07-20,0.5192,0.06,0.0444444444444444,0.0369,0.1827,0.0315,0.0518,0,0.9971,0,1,1,10115,2.15845319373745,-0.844301763559325
"473","RWT","A","F",2007,2009,2,"AG",1,2009-07-21,0.1738,0.0355555555555556,0.04,0.0221,0.287,0.0366,0.2891,0.4511,0.5036,0.32,0.0180333333333333,0.0185666666666667,11192,0.568712427127588,-0.521917436355049
"474","RWT","A","M",2007,2009,2,"AG",1,2009-07-21,0.0789,0.0155555555511111,0.148888888888889,0,0.0027,0.0071,0.3899,0.2563,0.0093,0.04,0.114333333333333,0.0106666666666667,13654,0.279777043388362,-3.12082055440285
"475","RWT","Y","F",2008,2009,1,"AG",1,2009-07-21,0.0367,0.02,0.0244444444444444,0.0093,0.0073,0.0291,0.1387,0,0.9988,0,1,1,11164,-0.688194455569907,-0.695207710560538
"476","RWT","A","F",2006,2009,3,"AG",1,2009-07-21,0.026,0.00222222221777778,0.0333333333333333,0,0,0.0549,0.0813,0,0.9991,0,1,1,10215,-0.737641355831631,-1.16482538030305
"477","RWT","A","F",2006,2009,3,"KL",2,2009-07-22,0.2965,0.04,0.0155555555511111,0.3353,0.2762,0.0272,0.1795,0.7629,0.0375,0.44,0.0676666666666667,0.0152,10184,0.977393381249031,0.909696614705211
"478","RWT","A","M",2007,2009,2,"KL",2,2009-07-22,0.3325,0.1,0.00444444445111111,0.1076,0.1494,0.045,0.1977,0.9485,0,0.12,0.139566666666667,0.014,10725,1.03037645464614,-0.0111691576447349
"479","RWT","A","F",2007,2009,2,"AG",1,2009-07-22,0.089,0.02,0.0555555555555556,0.0049,0.4559,0.0271,0.2833,0.9492,0.0044,0,1,0.00923333333333333,13653,0.831733647893632,-0.389159312243901
"480","RWT","A","F",2007,2009,2,"AG",1,2009-07-22,0.0548,0.00888888888444444,0.00666666666666667,0,0,0,0.896,0,0.9954,0,1,1,13660,-2.33409739766476,-0.163323010377105
"481","RWT","A","F",2007,2009,2,"AG",2,2009-07-22,0.1981,0.00666666666666667,0.0222222222177778,0,0,0.031,0.6212,0,0.9999,0,1,1,10627,-1.23110196008652,-0.814743330708406
"482","RWT","A","F",2005,2009,4,"AG",4,2009-07-22,0.0448,0.00444444445111111,0.0111111111177778,0,0,0.0677,0.851,0.763,0.0908,0,1,0.0132333333333333,10112,-2.40277575063204,-0.939502434043488
"483","RWT","Y","F",2008,2009,1,"AG",1,2009-07-23,0.3182,0.0555555555555556,0.0333333333333333,0.0106,0.0204,0.0368,0.3112,0.9896,0,0,1,0.484433333333333,11210,0.343169319693315,-1.06038080825972
"484","RWT","Y","F",2008,2009,1,"AG",1,2009-07-23,0.3026,0.0355555555555556,0.0444444444444444,0.0387,0.0367,0.0256,0.4135,0,1,0,1,1,10472,0.115674461603108,-1.05582096795247
"485","RWT","A","F",2005,2009,4,"AG",2,2009-07-23,0.236,0.00222222221777778,0.0133333333333333,0,0,0,0.6869,0,0.9927,0,1,1,10081,-1.29960090286287,-0.330020857612004
"486","RWT","A","M",2005,2009,4,"AG",1,2009-07-25,0.2355,0.0644444444444444,0.02,0.0288,0.0177,0.0104,0.3842,0.6588,0.3026,0.52,0.341533333333333,0.3318,10084,-0.101778585887366,-0.455584613101079
"487","RWT","A","M",2007,2009,2,"AG",1,2009-07-25,0.0878,0.00444444445111111,0.00888888888444444,0,0,0.0173,0.8617,0.0143,0.5868,0,1,0.743233333333333,10364,-2.20268796118444,-0.390825524507115
"488","RWT","A","F",2007,2009,2,"AG",1,2009-07-25,0.2221,0.0333333333333333,0.0111111111177778,0.003,0.028,0.0234,0.5174,0.9972,0,0,1,1,10658,-0.751826952648449,-0.44872924415419
"489","RWT","A","F",2005,2009,4,"SU",2,2009-07-26,0.2548,0.0444444444444444,0.0444444444444444,0,0.0025,0.0327,0.0978,0.517,0.0905,0.04,0.495966666666667,0.0387666666666667,10133,0.522528434724243,-1.26305983535954
"490","RWT","A","M",2007,2009,2,"SU",1,2009-07-26,0.2223,0.0555555555555556,0.0311111111111111,0,0,0.0166,0.0068,0.431,0.1765,0,1,0.0684333333333333,10474,0.562610999420097,-0.812292201596763
"491","RWT","Y","F",2008,2009,1,"KL",1,2009-07-26,0.2825,0.164444444444444,0.0222222222177778,0.1225,0.1343,0.0676,0.0591,0.0218,0.9592,0,1,0.446766666666667,11171,1.7603975772721,-0.608008306706931
"492","RWT","Y","M",2008,2009,1,"KL",1,2009-07-27,0.1768,0.164444444444444,0.00222222221777778,0.0386,0.0295,0.0141,0.5133,0.0111,0.1315,0.04,0.369766666666667,0.317433333333333,11081,0.111753106252166,-0.130753755597554
"493","RWT","A","M",2006,2009,3,"AG",1,2009-07-28,0.0146,0.0288888888888889,0.00222222221777778,0,0,0.0217,0.0073,0,0,0,1,1,10630,-0.6783974035549,-0.183685835884021
"494","RWT","Y","F",2008,2009,1,"AG",2,2009-07-28,0.0845,0,0.0111111111177778,0,0,0.0222,0.7328,0,0.9969,0,1,1,8776,-1.9874876527085,-0.467408269973751
"495","RWT","Y","M",2008,2009,1,"AG",1,2009-07-29,0.281,0.0844444444444444,0.0511111111111111,0.0624,0.0963,0.0451,0.1893,0.7614,0,0.16,0.2459,0.229233333333333,10564,1.08285314125783,-1.19281991087266
"496","RWT","A","M",2007,2009,2,"AG",2,2009-07-29,0.1686,0.00666666666666667,0.0377777777777778,0,0,0.0053,0.2188,0,0.9967,0,1,1,10389,-0.338963571214523,-0.812944558453867
"497","RWT","A","M",2006,2009,3,"KL",2,2009-07-30,0.2905,0.0844444444444444,0.0177777777844444,0.2859,0.3074,0.0328,0,0.2903,0.5433,0.6,0.0827666666666667,0.0242333333333333,10760,1.76944523999765,0.731952018693023
"498","RWT","Y","F",2008,2009,1,"KL",1,2009-07-30,0.1622,0.0911111111111111,0.0133333333333333,0.1436,0.038,0.0159,0.3624,0,0.9966,0,1,1,10754,-0.106191909177119,0.00336865554292452
"499","RWT","A","M",2007,2009,2,"SU",1,2009-08-09,0.4916,0.155555555555556,0.133333333333333,0.0334,0.1294,0.008,0.0054,0.4128,0.2059,0.44,0.167233333333333,0.110333333333333,13664,3.77457791194731,-2.61051994262403
"500","RWT","J","F",2009,2009,0,"KL",1,2009-08-10,0.4905,0.0733333333333333,0.0555555555555556,0.0389,0.0092,0.0326,0.0045,0.9059,0.0133,0.36,0.169666666666667,0.0812333333333333,11254,1.87932950978092,-1.45025628633769
"501","RWT","J","F",2009,2009,0,"KL",1,2009-08-10,0.2869,0.231111111111111,0.0333333333333333,0.0715,0.1414,0.0159,0.0025,0.2218,0.7143,0.16,0.9,0.7812,11256,2.66986109163197,-0.469767912861028
"502","RWT","Y","M",2008,2009,1,"KL",1,2009-08-10,0.4119,0.3,0.0222222222177778,0.0629,0.0202,0.0227,0,0.4623,0.2828,0.08,0.328,0.195466666666667,11282,3.18637782231494,-0.68015959157886
"503","RWT","A","M",2006,2009,3,"SU",1,2009-08-11,0.4711,0.0355555555555556,0.0311111111111111,0.0228,0.0743,0.0363,0.0239,0.7417,0.1178,0.52,0.123766666666667,0.0571,10185,1.38528943434234,-0.859481828105138
"504","RWT","A","F",2007,2009,2,"AG",1,2009-08-13,0.2873,0.06,0.0511111111111111,0.0015,0.5362,0.015,0.0201,0.8652,0.0029,0.56,0.2231,0.0742,12078,2.54942837854199,-0.0639513730571335
"505","RWT","A","F",2005,2009,4,"SU",2,2009-08-13,0.1905,0.0333333333333333,0.00888888888444444,0,0,0.034,0.7354,0.0071,0.9352,0,1,0.221333333333333,10191,-1.40501005013661,-0.597808097923969
"506","RWT","A","F",2007,2009,2,"AG",2,2009-08-13,0.2275,0.0244444444444444,0.0488888888888889,0.0004,0.0572,0.2142,0.2387,0,0,0,1,1,10391,-0.157003089049461,-3.09656492598249
"507","RWT","A","M",2004,2009,5,"AG",5,2009-08-13,0.1039,0.0133333333333333,0.0133333333333333,0.0453,0.0405,0.0632,0.7268,0.8533,0.0351,0,1,0.0122333333333333,10606,-1.73823005900183,-0.732760426720051
"508","RWT","Y","F",2009,2010,1,"KL",2,2010-05-11,0.2901,0.0755555555555556,0.0266666666666667,0.5282,0.0777,0.0436,0.0279,0.756,0.132,0.36,0.004,0.0041,11256,1.06610077717352,0.621749075065105
"509","RWT","Y","F",2009,2010,1,"KL",2,2010-05-13,0.4001,0.0288888888888889,0.0311111111111111,0.2977,0.0659,0.1061,0.036,0.9041,0.0184,0,1,0.0058,11254,0.919324731031119,-0.795424812795953
"510","RWT","Y","M",2009,2010,1,"KL",1,2010-05-14,0.0627,0.00222222221777778,0.00444444445111111,0.0432,0,0,0.8835,0,0.9921,0,1,1,11324,-2.35941037268569,0.00733993542845482
"511","RWT","A","F",2008,2010,2,"KL",2,2010-05-20,0.123,0.0266666666666667,0.0333333333333333,0.0541,0.0102,0.1366,0.5132,0.1847,0.7007,0.16,0.0412,0.0401,10461,-1.16917726935575,-1.92980465864756
"512","RWT","A","M",2006,2010,4,"KL",4,2010-05-20,0.3343,0.0755555555555556,0.06,0.1503,0.2545,0.0438,0.0629,0.327,0.5629,0.04,0.255766666666667,0.1011,10212,1.99020390310799,-0.767749350208197
"513","RWT","Y","M",2009,2010,1,"KL",1,2010-05-20,0.0308,0.0355555555555556,0.00888888888444444,0.1232,0.0283,0.0216,0.7692,0,0.9958,0,1,1,13123,-1.88230783563984,-0.0156004851694208
"514","RWT","Y","M",2009,2010,1,"KL",1,2010-05-20,0.1612,0.0488888888888889,0.0155555555511111,0.1981,0.0343,0,0.6022,0,0.9992,0,1,1,11615,-0.873785473675221,0.262714264004983
"515","RWT","A","M",2006,2010,4,"KL",2,2010-05-20,0.0382,0.00222222221777778,0.0155555555511111,0.1349,0,0.1455,0.644,0.9285,0.0207,0,1,0.0254666666666667,10273,-2.14170742644224,-1.42203444618588
"516","RWT","A","M",2008,2010,2,"KL",2,2010-05-20,0.0371,0.0155555555511111,0.00444444445111111,0.6773,0,0.0086,0.2547,0,0.2411,0,1,1,10588,-1.10720216750683,1.78248980311045
"517","RWT","Y","M",2009,2010,1,"KL",1,2010-05-22,0.1913,0,0.0133333333333333,0,0,0.0606,0.6588,0,0,0,1,1,11266,-1.53356907142019,-0.933512600072648
"518","RWT","A","F",2007,2010,3,"KL",3,2010-05-22,0.0585,0,0,0,0,0.2707,0.6385,0,0.9956,0,1,1,10342,-2.49621658988358,-2.77152918786222
"519","RWT","Y","M",2009,2010,1,"KL",1,2010-05-23,0.284,0.00888888888444444,0.0333333333333333,0.1282,0.0012,0.03,0.3865,0.3313,0.0069,0,1,0.0277666666666667,10784,-0.33856398368603,-0.670811258759283
