"date","tod","Feed","Forage","NestMove","NestNotMove","NotMoving","Travel","id","Total"
2019-09-03,"dusk",95,13,349,2121,3,147,23323,2728
2019-09-03,"night",0,0,5235,25156,0,0,23323,30391
2019-09-04,"dawn",317,253,765,174,19,1183,23323,2711
2019-09-04,"day",6150,2229,18477,12081,508,10780,23323,50225
2019-09-04,"dusk",0,0,1111,1602,0,0,23323,2713
2019-09-04,"night",0,0,3786,26965,0,0,23323,30751
2019-09-05,"dawn",511,173,1091,356,3,562,23323,2696
2019-09-05,"day",7095,4185,12762,8235,850,16768,23323,49895
2019-09-05,"dusk",1037,50,525,290,699,97,23323,2698
2019-09-05,"night",0,0,4400,26711,0,0,23323,31111
2019-09-06,"dawn",262,284,629,677,0,831,23323,2683
2019-09-06,"day",5661,3673,17235,6367,450,16178,23323,49564
2019-09-06,"dusk",663,35,876,651,251,208,23323,2684
2019-09-06,"night",0,0,2734,28735,0,0,23323,31469
2019-08-27,"dawn",0,0,105,2748,0,0,23258,2853
2019-08-27,"day",7359,82,824,6511,36114,1971,23258,52861
2019-08-27,"dusk",12,0,0,1,2841,0,23258,2854
2019-08-27,"night",2009,5,673,21965,3136,44,23258,27832
2019-08-28,"dawn",0,0,0,0,2832,0,23258,2832
2019-08-28,"day",5568,87,4253,3744,37635,1245,23258,52532
2019-08-28,"dusk",0,0,443,2390,1,0,23258,2834
2019-08-28,"night",2549,5,5192,774,19274,408,23258,28202
2019-08-29,"dawn",0,0,200,2612,0,0,23258,2812
2019-08-29,"day",3315,1395,10578,31569,105,5242,23258,52204
2019-08-29,"dusk",391,301,784,357,29,952,23258,2814
2019-08-29,"night",2974,484,6146,16687,2,2277,23258,28570
2019-08-30,"dawn",0,0,165,2629,0,0,23258,2794
2019-08-30,"day",3084,1963,7760,30805,70,8192,23258,51874
2019-08-30,"dusk",516,209,725,327,0,1019,23258,2796
2019-08-30,"night",3068,1118,10081,9857,100,4712,23258,28936
2019-08-31,"dawn",0,0,107,2668,0,0,23258,2775
2019-08-31,"day",2992,1570,7894,31073,209,7807,23258,51545
2019-08-31,"dusk",653,461,0,1,26,1636,23258,2777
2019-08-31,"night",3588,1804,7426,10257,23,6205,23258,29303
2019-09-01,"dawn",0,0,97,2661,0,0,23258,2758
2019-09-01,"day",3587,2692,6526,27045,67,11298,23258,51215
2019-09-01,"dusk",0,0,232,2528,0,0,23258,2760
2019-09-01,"night",3254,1168,9325,11462,44,4414,23258,29667
2019-09-02,"dawn",0,0,188,2553,0,0,23258,2741
2019-09-02,"day",4865,2604,6898,28519,173,7827,23258,50886
2019-09-02,"dusk",0,0,738,2005,0,0,23258,2743
2019-09-02,"night",3173,1157,9502,11735,30,4433,23258,30030
2019-09-03,"dawn",0,0,92,2634,0,0,23258,2726
2019-09-03,"day",3983,4143,5916,23982,38,12493,23258,50555
2019-09-03,"dusk",276,143,943,586,0,780,23258,2728
2019-09-03,"night",2944,1201,6589,15042,77,4538,23258,30391
2019-09-04,"dawn",0,0,164,2547,0,0,23258,2711
2019-09-04,"day",4601,3294,7670,23105,183,11372,23258,50225
2019-09-04,"dusk",336,506,0,1,0,1870,23258,2713
2019-09-04,"night",4635,2502,5630,8119,54,9811,23258,30751
2019-09-05,"dawn",0,0,328,2368,0,0,23258,2696
2019-09-05,"day",3830,2966,6012,23958,482,12647,23258,49895
2019-09-05,"dusk",560,542,0,1,0,1595,23258,2698
2019-09-05,"night",4181,1306,7956,12299,140,5229,23258,31111
2019-09-06,"dawn",0,0,104,2579,0,0,23258,2683
2019-09-06,"day",3577,3188,6186,23908,55,12650,23258,49564
2019-09-06,"dusk",707,443,204,37,13,1280,23258,2684
2019-09-06,"night",3232,1014,7438,14759,9,5017,23258,31469
2019-09-07,"dawn",0,0,288,2381,0,0,23258,2669
2019-09-07,"day",4786,3308,5738,23150,133,12119,23258,49234
2019-09-07,"dusk",454,116,279,1335,0,487,23258,2671
2019-09-07,"night",4386,1509,8047,11097,156,6631,23258,31826
2019-09-08,"dawn",0,0,84,2572,0,0,23258,2656
2019-09-08,"day",4063,3873,5795,23463,52,11658,23258,48904
2019-09-08,"dusk",606,414,105,1,0,1532,23258,2658
2019-09-08,"night",1770,735,12907,13107,245,3418,23258,32182
2019-09-09,"dawn",8,0,139,2251,246,0,23258,2644
2019-09-09,"day",4428,3286,6149,23409,257,11044,23258,48573
2019-09-09,"dusk",0,0,221,2426,0,0,23258,2647
2019-09-09,"night",4685,1516,9686,8719,848,7082,23258,32536
2019-09-10,"dawn",0,0,112,2521,0,0,23258,2633
2019-09-10,"day",5723,3024,5467,23818,275,9935,23258,48242
2019-09-10,"dusk",0,0,206,2430,0,0,23258,2636
2019-09-10,"night",5030,1797,6758,11988,57,7259,23258,32889
2019-09-11,"dawn",0,0,159,2464,0,0,23258,2623
2019-09-11,"day",4500,3077,5550,23899,90,10795,23258,47911
2019-09-11,"dusk",0,0,126,2499,0,0,23258,2625
2019-09-11,"night",6900,1555,7102,10490,51,7143,23258,33241
2019-09-12,"dawn",0,0,68,2545,0,0,23258,2613
2019-09-12,"day",7194,2306,4865,23805,266,9144,23258,47580
2019-09-12,"dusk",1042,248,318,1,11,995,23258,2615
2019-09-12,"night",2734,623,11720,15767,84,2664,23258,33592
2019-09-13,"dawn",0,0,219,2385,0,0,23258,2604
2019-09-13,"day",6603,2585,4006,25116,682,8257,23258,47249
2019-09-13,"dusk",0,0,774,1831,0,0,23258,2605
2019-09-13,"night",8015,2032,3478,11356,475,8586,23258,33942
2019-09-14,"dawn",0,0,213,2382,0,0,23258,2595
2019-09-14,"day",4224,3023,4956,24896,52,9767,23258,46918
2019-09-14,"dusk",344,393,112,1,5,1742,23258,2597
2019-09-14,"night",5749,2384,9278,7360,285,9234,23258,34290
2019-09-15,"dawn",21,0,182,2230,154,0,23258,2587
2019-09-15,"day",4875,2716,4288,24606,308,9794,23258,46587
2019-09-15,"dusk",411,80,1704,19,24,350,23258,2588
2019-09-15,"night",5250,1249,8988,12398,131,6622,23258,34638
2019-09-16,"dawn",0,0,327,2252,0,0,23258,2579
2019-09-16,"day",5710,2509,4734,23906,69,9328,23258,46256
2019-09-16,"dusk",1465,130,227,1,55,703,23258,2581
2019-09-16,"night",5765,2160,6975,10720,124,9240,23258,34984
2019-09-17,"dawn",0,0,141,2430,0,0,23258,2571
2019-09-17,"day",5229,2665,5430,23209,222,9170,23258,45925
2019-09-17,"dusk",891,168,806,2,0,707,23258,2574
2019-09-17,"night",4337,1691,10278,11850,193,6981,23258,35330
2019-09-18,"dawn",0,0,610,1955,0,0,23258,2565
2019-09-18,"day",7128,1596,4903,24445,740,6782,23258,45594
2019-09-18,"dusk",0,0,222,2345,0,0,23258,2567
2019-09-18,"night",8954,1707,5105,11443,668,7797,23258,35674
2019-09-19,"dawn",0,0,99,2460,0,0,23258,2559
2019-09-19,"day",5392,2544,4482,23850,226,8769,23258,45263
2019-09-19,"dusk",850,298,310,1,0,1102,23258,2561
2019-09-19,"night",9713,1592,5921,11603,425,6763,23258,36017
2019-09-20,"dawn",0,0,216,2338,0,0,23258,2554
2019-09-20,"day",8908,1890,2247,3884,20304,7698,23258,44931
2019-09-20,"dusk",1158,186,357,1,1,853,23258,2556
2019-09-20,"night",5247,1671,9430,12058,117,7836,23258,36359
2019-09-21,"dawn",0,0,315,2233,0,0,23258,2548
2019-09-21,"day",4686,2333,5079,24691,269,7542,23258,44600
2019-09-21,"dusk",868,348,18,1,11,1305,23258,2551
2019-09-21,"night",7902,1891,9970,9205,162,7571,23258,36701
2019-09-22,"dawn",0,0,153,2391,0,0,23258,2544
2019-09-22,"day",4995,2389,4215,24784,237,7649,23258,44269
2019-09-22,"dusk",680,383,0,1,0,1482,23258,2546
2019-09-22,"night",5913,1804,11571,10692,75,6986,23258,37041
2019-08-27,"dawn",0,0,203,2650,0,0,21319,2853
2019-08-27,"day",8405,72,1243,9341,32028,1772,21319,52861
2019-08-27,"dusk",6,0,9,68,2771,0,21319,2854
2019-08-27,"night",905,0,1481,22633,2761,52,21319,27832
2019-08-28,"dawn",0,0,196,2636,0,0,21319,2832
2019-08-28,"day",1322,2515,16095,24000,1148,7452,21319,52532
2019-08-28,"dusk",65,67,996,1619,17,70,21319,2834
2019-08-28,"night",6921,913,5323,9293,2279,3473,21319,28202
2019-08-29,"dawn",0,0,318,2494,0,0,21319,2812
2019-08-29,"day",3362,3367,7268,24388,116,13703,21319,52204
2019-08-29,"dusk",378,138,619,979,0,700,21319,2814
2019-08-29,"night",492,566,16631,9033,97,1751,21319,28570
2019-08-30,"dawn",0,0,105,2689,0,0,21319,2794
2019-08-30,"day",4258,2945,4804,26224,330,13313,21319,51874
2019-08-30,"dusk",33,47,2334,56,26,300,21319,2796
2019-08-30,"night",1697,167,11811,14039,0,1222,21319,28936
2019-08-31,"dawn",0,0,99,2676,0,0,21319,2775
2019-08-31,"day",3670,3914,3969,23852,761,15379,21319,51545
2019-08-31,"dusk",333,422,246,1,12,1763,21319,2777
2019-08-31,"night",2760,921,9920,11834,67,3801,21319,29303
2019-09-01,"dawn",0,0,106,2652,0,0,21319,2758
2019-09-01,"day",2974,4182,3257,24203,38,16561,21319,51215
2019-09-01,"dusk",53,539,0,1,0,2167,21319,2760
2019-09-01,"night",5109,1613,4170,12224,59,6492,21319,29667
2019-09-02,"dawn",77,34,711,1871,0,48,21319,2741
2019-09-02,"day",2769,4084,4248,23828,60,15897,21319,50886
2019-09-02,"dusk",340,244,719,489,7,944,21319,2743
2019-09-02,"night",5049,1142,5792,12980,144,4923,21319,30030
2019-09-03,"dawn",0,0,153,2573,0,0,21319,2726
2019-09-03,"day",2882,4368,2891,24585,142,15687,21319,50555
2019-09-03,"dusk",514,489,0,1,8,1716,21319,2728
2019-09-03,"night",4181,1419,4687,14300,129,5675,21319,30391
2019-09-04,"dawn",0,0,186,2525,0,0,21319,2711
2019-09-04,"day",3620,2703,5247,25104,743,12808,21319,50225
2019-09-04,"dusk",431,539,1,0,36,1706,21319,2713
2019-09-04,"night",2813,2745,7699,9460,119,7915,21319,30751
2019-09-05,"dawn",0,0,488,2208,0,0,21319,2696
2019-09-05,"day",3487,3082,5366,23922,447,13591,21319,49895
2019-09-05,"dusk",342,381,158,1,12,1804,21319,2698
2019-09-05,"night",3416,2867,4978,9529,269,10052,21319,31111
2019-09-06,"dawn",0,0,114,2569,0,0,21319,2683
2019-09-06,"day",2044,4180,4206,24889,64,14181,21319,49564
2019-09-06,"dusk",233,537,225,0,0,1689,21319,2684
2019-09-06,"night",2452,1880,8565,11215,210,7147,21319,31469
2019-09-07,"dawn",0,0,171,2498,0,0,21319,2669
2019-09-07,"day",2791,3548,5325,24079,232,13259,21319,49234
2019-09-07,"dusk",252,658,0,1,23,1737,21319,2671
2019-09-07,"night",1821,2085,8693,11872,109,7246,21319,31826
2019-09-08,"dawn",0,0,82,2574,0,0,21319,2656
2019-09-08,"day",2151,4689,4423,24666,27,12948,21319,48904
2019-09-08,"dusk",478,653,25,1,21,1480,21319,2658
2019-09-08,"night",2333,2391,8639,11158,82,7579,21319,32182
2019-09-09,"dawn",0,0,149,2495,0,0,21319,2644
2019-09-09,"day",2978,3598,5985,24062,41,11909,21319,48573
2019-09-09,"dusk",261,728,87,0,37,1534,21319,2647
2019-09-09,"night",2210,1528,9030,14575,232,4961,21319,32536
2019-09-10,"dawn",0,0,142,2491,0,0,21319,2633
2019-09-10,"day",3241,3950,4828,24904,396,10923,21319,48242
2019-09-10,"dusk",126,901,0,1,0,1608,21319,2636
2019-09-10,"night",2977,2071,8798,10931,142,7970,21319,32889
2019-09-11,"dawn",0,0,80,2543,0,0,21319,2623
2019-09-11,"day",2522,4429,5262,24622,47,11029,21319,47911
2019-09-11,"dusk",286,331,329,1,26,1652,21319,2625
2019-09-11,"night",1969,1125,12714,13484,65,3884,21319,33241
2019-09-12,"dawn",0,0,55,2558,0,0,21319,2613
2019-09-12,"day",3353,3840,4777,24548,329,10733,21319,47580
2019-09-12,"dusk",259,639,0,1,0,1716,21319,2615
2019-09-12,"night",2383,1907,9160,13650,589,5903,21319,33592
2019-09-13,"dawn",0,0,160,2444,0,0,21319,2604
2019-09-13,"day",2845,3454,4466,25063,407,11014,21319,47249
2019-09-13,"dusk",196,631,0,1,26,1751,21319,2605
2019-09-13,"night",3470,3066,8928,10068,127,8283,21319,33942
2019-09-14,"dawn",0,0,155,2440,0,0,21319,2595
2019-09-14,"day",2762,3426,3639,25800,51,11240,21319,46918
2019-09-14,"dusk",510,456,32,1,32,1566,21319,2597
2019-09-14,"night",4022,2593,10038,8093,176,9368,21319,34290
2019-09-15,"dawn",0,0,431,2156,0,0,21319,2587
2019-09-15,"day",3112,3083,4513,24568,207,11104,21319,46587
2019-09-15,"dusk",625,226,471,1,79,1186,21319,2588
2019-09-15,"night",3657,2414,8114,12166,182,8105,21319,34638
2019-09-16,"dawn",0,0,171,2408,0,0,21319,2579
2019-09-16,"day",3134,2988,5324,24755,403,9652,21319,46256
2019-09-16,"dusk",560,282,242,341,289,867,21319,2581
2019-09-16,"night",3401,2536,8928,10415,287,9417,21319,34984
2019-09-17,"dawn",0,0,81,2490,0,0,21319,2571
2019-09-17,"day",2919,2807,5349,24473,180,10197,21319,45925
2019-09-17,"dusk",326,502,69,57,100,1520,21319,2574
2019-09-17,"night",3991,2736,8792,9645,468,9698,21319,35330
2019-09-18,"dawn",0,0,97,2468,0,0,21319,2565
2019-09-18,"day",3611,2299,5441,25211,598,8434,21319,45594
2019-09-18,"dusk",479,194,154,167,224,1349,21319,2567
2019-09-18,"night",3604,1661,11029,12147,293,6940,21319,35674
2019-09-19,"dawn",0,0,166,2393,0,0,21319,2559
2019-09-19,"day",2709,2526,5103,24044,289,10592,21319,45263
2019-09-19,"dusk",480,524,33,1,42,1481,21319,2561
2019-09-19,"night",2660,1902,13875,10369,325,6886,21319,36017
2019-09-20,"dawn",0,0,70,2484,0,0,21319,2554
2019-09-20,"day",3012,1729,6016,26360,215,7599,21319,44931
2019-09-20,"dusk",381,485,9,1,7,1673,21319,2556
2019-09-20,"night",3819,2159,7699,12590,412,9680,21319,36359
2019-09-21,"dawn",0,0,72,2476,0,0,21319,2548
2019-09-21,"day",4088,2523,4747,24726,246,8270,21319,44600
2019-09-21,"dusk",483,397,0,1,252,1418,21319,2551
2019-09-21,"night",3799,1767,10468,12923,963,6781,21319,36701
2019-09-22,"dawn",0,0,159,2385,0,0,21319,2544
2019-09-22,"day",2718,2130,5771,24821,495,8334,21319,44269
2019-09-22,"dusk",400,499,0,1,31,1615,21319,2546
2019-09-22,"night",4943,2286,9833,10612,276,9091,21319,37041
2019-09-23,"dawn",0,0,162,2378,0,0,21319,2540
2019-09-23,"day",3425,2037,5550,25396,454,7075,21319,43937
2019-09-23,"dusk",560,432,0,1,0,1549,21319,2542
2019-09-23,"night",5028,2024,11297,9284,1003,8745,21319,37381
2019-09-24,"dawn",0,0,103,2434,0,0,21319,2537
2019-09-24,"day",2385,2371,4557,25700,495,8098,21319,43606
2019-09-24,"dusk",901,258,74,1,87,1217,21319,2538
2019-09-24,"night",4624,2141,10917,11653,334,8050,21319,37719
2019-09-25,"dawn",0,0,210,2324,0,0,21319,2534
2019-09-25,"day",2997,1913,5385,25481,463,7035,21319,43274
2019-09-25,"dusk",812,259,236,1,67,1161,21319,2536
2019-09-25,"night",4524,1153,10962,14196,811,6410,21319,38056
2019-09-26,"dawn",0,0,185,2346,0,0,21319,2531
2019-09-26,"day",2495,1971,6690,25495,37,6255,21319,42943
2019-09-26,"dusk",784,276,590,1,37,845,21319,2533
2019-09-26,"night",5516,1481,10857,12165,722,7652,21319,38393
2019-09-03,"dawn",492,32,985,971,6,240,24062,2726
2019-09-03,"day",10175,4296,3543,13936,399,18206,24062,50555
2019-09-03,"dusk",0,0,155,2573,0,0,24062,2728
2019-09-03,"night",0,0,1692,28699,0,0,24062,30391
2019-09-04,"dawn",37,83,748,1187,19,637,24062,2711
2019-09-04,"day",8355,4881,3580,12009,962,20438,24062,50225
2019-09-04,"dusk",0,0,165,2548,0,0,24062,2713
2019-09-04,"night",0,0,1879,28872,0,0,24062,30751
2019-09-05,"dawn",503,120,731,685,4,653,24062,2696
2019-09-05,"day",8362,7323,2412,6165,218,25415,24062,49895
2019-09-05,"dusk",0,0,286,2412,0,0,24062,2698
2019-09-05,"night",0,0,2449,28662,0,0,24062,31111
2019-09-06,"dawn",362,88,961,896,17,359,24062,2683
2019-09-06,"day",2321,3844,22367,10328,20,10684,24062,49564
2019-09-06,"dusk",0,0,131,2553,0,0,24062,2684
2019-09-06,"night",0,0,2144,29325,0,0,24062,31469
2019-09-07,"dawn",391,15,953,1081,0,229,24062,2669
2019-09-07,"day",6569,3051,12469,9780,314,17051,24062,49234
2019-09-07,"dusk",0,0,209,2462,0,0,24062,2671
2019-09-07,"night",88,11,3449,28256,0,22,24062,31826
2019-09-08,"dawn",293,53,672,1230,0,408,24062,2656
2019-09-08,"day",8769,4357,4866,4418,1194,25300,24062,48904
2019-09-08,"dusk",0,0,525,2133,0,0,24062,2658
2019-09-08,"night",0,0,3610,28572,0,0,24062,32182
2019-09-09,"dawn",0,0,788,1856,0,0,24062,2644
2019-09-09,"day",7119,4144,9090,6137,1499,20584,24062,48573
2019-09-09,"dusk",0,0,121,2526,0,0,24062,2647
2019-09-09,"night",0,0,3333,29203,0,0,24062,32536
2019-09-10,"dawn",0,0,898,1735,0,0,24062,2633
2019-09-10,"day",6545,5990,6779,7360,434,21134,24062,48242
2019-09-10,"dusk",0,0,140,2496,0,0,24062,2636
2019-09-10,"night",91,30,3587,29016,0,165,24062,32889
2019-09-11,"dawn",6,108,930,1257,0,322,24062,2623
2019-09-11,"day",8894,5893,891,2,7049,25182,24062,47911
2019-09-11,"dusk",0,0,107,2089,429,0,24062,2625
2019-09-11,"night",50,0,3335,28553,1303,0,24062,33241
2019-09-12,"dawn",44,11,1301,1177,0,80,24062,2613
2019-09-12,"day",10237,5769,1829,8154,1380,20211,24062,47580
2019-09-12,"dusk",0,0,164,2451,0,0,24062,2615
2019-09-12,"night",0,0,3101,30491,0,0,24062,33592
2019-09-13,"dawn",19,110,1327,793,0,355,24062,2604
2019-09-13,"day",10857,6239,1936,1660,1436,25121,24062,47249
2019-09-13,"dusk",0,0,99,2506,0,0,24062,2605
2019-09-13,"night",0,0,3407,30535,0,0,24062,33942
2019-09-14,"dawn",101,10,909,1510,0,65,24062,2595
2019-09-14,"day",10360,7292,2307,3970,284,22705,24062,46918
2019-09-14,"dusk",0,0,438,2159,0,0,24062,2597
2019-09-14,"night",0,0,3352,30938,0,0,24062,34290
2019-09-15,"dawn",122,72,779,1268,68,278,24062,2587
2019-09-15,"day",9464,7424,4246,2582,282,22589,24062,46587
2019-09-15,"dusk",0,0,403,2185,0,0,24062,2588
2019-09-15,"night",0,0,3293,31345,0,0,24062,34638
2019-09-16,"dawn",12,58,940,1300,0,269,24062,2579
2019-09-16,"day",11654,6982,860,1122,784,24854,24062,46256
2019-09-16,"dusk",0,0,90,2491,0,0,24062,2581
2019-09-16,"night",0,0,4110,30874,0,0,24062,34984
2019-09-17,"dawn",56,9,976,1464,2,64,24062,2571
2019-09-17,"day",12019,7478,548,2054,485,23341,24062,45925
2019-09-17,"dusk",0,0,115,2459,0,0,24062,2574
2019-09-17,"night",108,15,4167,30931,27,82,24062,35330
2019-09-10,"dawn",20,17,1479,1022,0,95,21783,2633
2019-09-10,"day",10073,3284,10887,9341,678,13979,21783,48242
2019-09-10,"dusk",35,38,1569,730,0,264,21783,2636
2019-09-10,"night",0,0,7839,25038,12,0,21783,32889
2019-09-11,"dawn",227,102,1230,608,0,456,21783,2623
2019-09-11,"day",9408,3131,12096,8589,1333,13354,21783,47911
2019-09-11,"dusk",66,2,1685,811,0,61,21783,2625
2019-09-11,"night",0,0,7541,25694,6,0,21783,33241
2019-09-12,"dawn",80,97,1110,1029,0,297,21783,2613
2019-09-12,"day",10210,3409,10035,7199,343,16384,21783,47580
2019-09-12,"dusk",0,0,1226,1389,0,0,21783,2615
2019-09-12,"night",14,0,6765,26803,10,0,21783,33592
2019-09-13,"dawn",167,87,1470,629,0,251,21783,2604
2019-09-13,"day",7944,2420,15983,8416,1577,10909,21783,47249
2019-09-13,"dusk",0,0,1319,1286,0,0,21783,2605
2019-09-13,"night",9,0,8002,25928,0,3,21783,33942
2019-09-14,"dawn",0,0,1232,1363,0,0,21783,2595
2019-09-14,"day",7238,3457,15268,7383,306,13266,21783,46918
2019-09-14,"dusk",0,0,1680,917,0,0,21783,2597
2019-09-14,"night",4,0,7599,26685,2,0,21783,34290
2019-09-15,"dawn",110,41,1217,1123,0,96,21783,2587
2019-09-15,"day",12748,3071,8554,2688,6357,13169,21783,46587
2019-09-15,"dusk",0,0,1501,1087,0,0,21783,2588
2019-09-15,"night",6,0,7113,27519,0,0,21783,34638
2019-09-16,"dawn",98,56,1235,1001,0,189,21783,2579
2019-09-16,"day",7734,3019,14896,9167,424,11016,21783,46256
2019-09-16,"dusk",0,0,1163,1418,0,0,21783,2581
2019-09-16,"night",0,0,6942,28018,12,12,21783,34984
2019-09-17,"dawn",649,185,839,330,0,568,21783,2571
2019-09-17,"day",9161,2858,9741,12865,415,10885,21783,45925
2019-09-17,"dusk",0,0,242,2332,0,0,21783,2574
2019-09-17,"night",0,0,9021,26309,0,0,21783,35330
2019-09-18,"dawn",367,88,930,830,0,350,21783,2565
2019-09-18,"day",15225,2635,4588,9010,1921,12215,21783,45594
2019-09-18,"dusk",2,0,700,1852,0,13,21783,2567
2019-09-18,"night",1,0,5522,30128,23,0,21783,35674
2019-09-19,"dawn",250,223,942,474,0,670,21783,2559
2019-09-19,"day",13506,3227,6525,8393,1452,12160,21783,45263
2019-09-19,"dusk",0,0,1017,1544,0,0,21783,2561
2019-09-19,"night",0,0,9200,26799,6,12,21783,36017
2019-09-20,"dawn",225,143,756,861,5,564,21783,2554
2019-09-20,"day",15774,3453,3090,2420,5603,14591,21783,44931
2019-09-20,"dusk",93,31,1497,763,0,172,21783,2556
2019-09-20,"night",0,0,5514,30845,0,0,21783,36359
2019-09-21,"dawn",214,20,1161,937,0,216,21783,2548
2019-09-21,"day",14785,4094,4345,4653,700,16023,21783,44600
2019-09-21,"dusk",0,0,207,2344,0,0,21783,2551
2019-09-21,"night",189,69,5341,30621,0,481,21783,36701
2019-09-22,"dawn",692,255,747,67,0,783,21783,2544
2019-09-22,"day",13538,3297,6696,6532,1105,13101,21783,44269
2019-09-22,"dusk",0,0,1021,1519,0,6,21783,2546
2019-09-22,"night",0,0,9698,27325,6,12,21783,37041
2019-09-05,"dawn",206,148,1271,659,39,373,22021,2696
2019-09-05,"day",5872,4396,16028,9810,328,13461,22021,49895
2019-09-05,"dusk",0,0,441,2257,0,0,22021,2698
2019-09-05,"night",45,0,3559,26716,791,0,22021,31111
2019-09-06,"dawn",38,15,1438,1128,1,63,22021,2683
2019-09-06,"day",3725,3371,24133,8073,256,10006,22021,49564
2019-09-06,"dusk",0,0,256,2428,0,0,22021,2684
2019-09-06,"night",129,0,4035,25842,1393,70,22021,31469
2019-09-07,"dawn",35,65,1643,825,0,101,22021,2669
2019-09-07,"day",4986,3683,22625,7149,221,10570,22021,49234
2019-09-07,"dusk",0,0,238,2433,0,0,22021,2671
2019-09-07,"night",331,5,4285,24092,3025,88,22021,31826
2019-09-08,"dawn",88,127,1366,836,0,239,22021,2656
2019-09-08,"day",3715,3116,29053,4067,116,8837,22021,48904
2019-09-08,"dusk",0,0,165,2493,0,0,22021,2658
2019-09-08,"night",257,0,3852,27077,948,48,22021,32182
2019-09-09,"dawn",308,163,895,526,458,294,22021,2644
2019-09-09,"day",7968,3191,20567,4002,1358,11487,22021,48573
2019-09-09,"dusk",1,0,186,2460,0,0,22021,2647
2019-09-09,"night",1490,18,4129,22269,4345,285,22021,32536
2019-09-10,"dawn",719,0,250,470,1107,87,22021,2633
2019-09-10,"day",11848,4740,9181,4743,1993,15737,22021,48242
2019-09-10,"dusk",202,55,511,1314,401,153,22021,2636
2019-09-10,"night",481,0,2488,24256,5567,97,22021,32889
2019-09-11,"dawn",553,126,661,87,810,386,22021,2623
2019-09-11,"day",17803,5394,2499,268,2666,19281,22021,47911
2019-09-11,"dusk",1,0,267,2357,0,0,22021,2625
2019-09-11,"night",1490,4,3022,20531,7733,461,22021,33241
2019-09-12,"dawn",299,144,1292,525,0,353,22021,2613
2019-09-12,"day",15391,6468,2795,2785,973,19168,22021,47580
2019-09-12,"dusk",0,0,471,2144,0,0,22021,2615
2019-09-12,"night",1511,16,4424,22882,4484,275,22021,33592
2019-09-13,"dawn",759,142,315,33,775,580,22021,2604
2019-09-13,"day",19031,4407,1932,3424,2061,16394,22021,47249
2019-09-13,"dusk",0,0,472,2133,0,0,22021,2605
2019-09-13,"night",1282,0,2303,20295,9972,90,22021,33942
2019-09-14,"dawn",837,132,210,0,1030,386,22021,2595
2019-09-14,"day",19936,4400,2306,3495,1824,14957,22021,46918
2019-09-14,"dusk",0,0,596,2000,1,0,22021,2597
2019-09-14,"night",1717,0,2374,19841,10260,98,22021,34290
2019-09-15,"dawn",316,129,1002,812,0,328,22021,2587
2019-09-15,"day",16826,4074,6510,2731,1546,14900,22021,46587
2019-09-15,"dusk",12,0,420,1573,583,0,22021,2588
2019-09-15,"night",109,3,3664,29032,1745,85,22021,34638
2019-09-16,"dawn",1323,119,174,0,287,676,22021,2579
2019-09-16,"day",21028,4246,2098,4045,1134,13705,22021,46256
2019-09-16,"dusk",84,0,597,1542,324,34,22021,2581
